S.No,Zone,Commissionerate,Division,Range,HSN Code,No. of GSTNs_z1,Taxable value 24_25_z2,YoY growth_z3
28,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3920,,2662720089.620000000,0.233024
29,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2403,,1562318464.170000000,0.316123
30,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8544,,2681405221.070000000,0.509814
31,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2710,,3359666793.200001000,-0.067536
32,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5903,,3923041417.659999000,0.405459
33,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4412,,2599947978.430000000,1.842123
34,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7306,,2584622696.450001000,0.325588
35,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2106,,2415555719.250000000,-0.033443
36,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3915,,2510595397.600001000,1.071741
37,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3921,,2287503326.720001000,-0.136448
38,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7601,,2219796231.400000000,0.769906
39,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2202,,1221402549.220000000,1.323945
40,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8481,,2148815392.800000000,0.294319
41,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8704,,1595689389.010000000,-0.043533
42,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4819,,2441284268.740000000,0.226080
43,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6907,,1920504688.590000000,-0.067487
44,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8507,,1327061744.060000000,-0.021024
45,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4802,,2672338323.890001000,-0.062961
46,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8714,,1179812741.380000000,-0.266020
47,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8415,,1159233519.210000000,0.600311
48,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6103,,6582861747.229998000,-0.037993
49,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5516,,5967171627.270001000,-0.062928
50,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7219,,1645743748.970001000,1.424892
51,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7210,,1610532505.010000000,0.130359
52,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4811,,1625546689.850001000,0.038398
53,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7209,,1595181260.790000000,0.230720
54,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6107,,5876043332.830000000,0.121130
55,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9405,,1542566681.680000000,0.153350
56,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6206,,5654376182.560000000,0.007167
57,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6211,,6729014912.170001000,0.063409
58,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7208,,1435269322.860000000,0.285121
59,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4707,,4895537175.190000000,0.139249
60,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9606,,1316588580.300000000,0.558770
61,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1701,,4748661028.750000000,-0.058240
62,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3926,,1317722238.990001000,-0.017318
63,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6104,,4151612099.900001000,-0.027816
64,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1507,,4268767534.500001000,1.041757
65,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9403,,1173385615.240000000,0.161295
66,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4202,,1379484469.170001000,-0.947814
67,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6111,,4157733986.500000000,-0.020453
68,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8708,,823069086.640000000,-0.121680
69,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3304,,1148642153.200000000,-0.012702
70,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7605,,1100698650.880000000,3.646273
71,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8504,,1154318022.800000000,0.219398
72,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0802,,3675350033.000000000,-0.288637
73,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8518,,1041465273.860000000,0.147992
74,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8308,,1024216469.570000000,0.164827
75,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8001,,1015694029.220000000,1.705158
76,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7318,,989983665.020000200,0.618225
77,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4411,,965266154.870000000,0.087371
78,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3917,,957654415.550000200,0.153640
79,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9018,,1333691693.240000000,-0.080660
80,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7216,,925646857.280000000,0.270930
81,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8536,,894937026.359999600,0.073434
82,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5408,,3235324494.390000000,-0.013565
83,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4011,,571871421.370000100,0.148047
84,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1905,,1163972175.360000000,-0.062683
85,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7113,,5384828201.540001000,0.323703
86,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8414,,864130663.800000000,0.245625
87,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7308,,850797121.450000000,0.023158
88,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3904,,925050334.900000000,0.182768
89,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7403,,825540017.420000100,2.655720
90,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9503,,1101855067.810000000,-0.118199
91,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3506,,815691206.240000100,0.067715
92,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4823,,810786851.650000100,0.172139
93,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6307,,1376142993.450000000,0.325974
94,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3808,,800855231.740000100,2.798834
95,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8549,,787658504.599999900,0.809568
96,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3903,,766460916.510000000,-0.038448
97,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6105,,3721337504.510000000,0.061427
98,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4804,,1125412744.510000000,0.128765
99,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2711,,2155434311.220000000,-0.183742
100,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1511,,2677282772.250000000,0.106156
101,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7206,,738696417.520000100,20.174933
102,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3824,,723660666.020000000,0.445845
103,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7607,,665225927.609999900,0.820319
104,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6110,,2507386291.640001000,-0.028695
105,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5508,,1067412899.320000000,-0.383896
106,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8528,,581574438.680000000,-0.160126
107,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8525,,682809784.369999900,-0.212484
108,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8483,,675790537.659999900,1.758329
109,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8443,,660473090.099999900,0.087001
110,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3208,,656437867.329999700,-0.079988
111,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8302,,659726006.550000100,0.233479
112,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6001,,2293948141.230000000,0.119449
113,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3214,,638133779.290000100,-0.081771
114,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8516,,610927380.360000100,0.008393
115,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3209,,605963038.480000100,0.035232
116,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8501,,593746821.939999900,0.176159
117,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7321,,578707764.450000000,-0.055204
118,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3822,,883815129.800000100,0.121605
119,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7217,,570387445.609999900,0.156892
120,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3907,,541497535.690000100,-0.022635
121,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5515,,1977137303.870000000,-0.026225
122,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3305,,551157486.259999900,-0.149848
123,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3402,,544599474.940000100,-0.135001
124,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8418,,540030881.950000100,-0.332739
125,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7901,,527841506.970000100,0.679427
126,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9607,,783464762.050000000,-0.025987
127,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3919,,525816384.060000100,-0.136539
128,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5603,,788335757.240000000,0.582887
129,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8409,,324904369.210000100,0.702632
130,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3204,,489009480.960000100,0.423851
131,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9030,,473170291.670000100,0.338739
132,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9102,,483370764.150000100,0.000451
133,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7228,,462316010.640000100,0.436695
134,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3401,,463343465.030000100,-0.343986
135,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7323,,569214203.440000100,-0.008859
136,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6005,,1627956207.420000000,-0.020520
137,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6108,,1621155531.310000000,-0.038659
138,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7211,,463315460.670000100,0.492827
139,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5402,,666770337.170000100,-0.162516
140,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1516,,1562512780.370000000,0.142594
141,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8505,,416671397.060000100,0.160675
142,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4820,,440329301.150000100,-0.058227
143,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4821,,413804730.210000000,0.307180
144,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6209,,1632890242.450000000,0.011397
145,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8421,,410691607.090000100,0.562213
146,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7108,,2387306132.320000000,-0.228978
147,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5513,,1393488582.800000000,-0.067365
148,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8413,,379019182.970000000,0.116687
149,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5509,,576058688.340000000,-0.063577
150,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9617,,383019749.310000000,1.114904
151,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8538,,380893998.820000100,-0.019125
152,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7606,,380380123.250000100,-0.192959
153,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3102,,376177343.630000000,0.202787
154,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8452,,543352217.570000100,-0.124199
155,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6207,,1294357690.050000000,0.156161
156,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9023,,363752696.860000000,-0.068824
157,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9404,,379747028.550000000,-0.077699
158,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7215,,353846401.750000000,0.023237
159,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4407,,350158885.660000000,-0.136607
160,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8541,,458960303.369999900,-0.082440
161,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6910,,337892387.400000100,-0.016803
162,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6404,,443456135.359999900,-0.026303
163,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0405,,482008697.000000100,-0.108761
164,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7604,,310023996.810000000,0.070493
165,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7326,,312602467.670000100,0.075534
166,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6115,,1070190662.160000000,-0.168110
167,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2713,,295686325.860000000,-0.334078
168,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7009,,301000098.330000000,0.257729
169,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8479,,297180698.950000100,0.804156
170,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1901,,342836510.380000000,-0.053225
171,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5401,,438977681.970000000,-0.178707
172,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2903,,288556068.850000000,-0.183761
173,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4818,,283021837.020000100,0.211047
174,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8450,,276318358.020000100,-0.054941
175,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6212,,964459710.160000200,0.154150
176,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3908,,268583054.490000100,0.855798
177,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7220,,265841345.440000000,0.884753
178,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1704,,469099106.680000100,0.178377
179,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7502,,261620018.810000000,-0.166701
180,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1806,,260568760.970000000,0.087147
181,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7410,,259245341.980000000,-0.460769
182,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7902,,256014343.310000000,1.626670
183,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8477,,253025468.510000100,1.080154
184,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3924,,256935511.050000000,0.234860
185,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5806,,871422559.930000100,0.130163
186,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8482,,306855713.250000000,-0.032241
187,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8546,,242319609.850000000,-0.045570
188,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8473,,293110760.850000000,-0.159522
189,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0908,,863361434.710000100,0.903739
190,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5210,,848769772.150000100,0.017699
191,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9019,,320062259.140000000,0.136053
192,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3307,,369019155.810000100,0.005095
193,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6401,,235114431.840000000,4.315405
194,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7307,,223245595.040000100,-0.013140
195,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8310,,223244392.910000100,0.331439
196,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7013,,217799329.290000000,0.032938
197,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7203,,215100286.240000000,368.893047
198,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3814,,214492747.290000000,0.005595
199,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8447,,215040630.460000000,5.942494
200,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7018,,382392523.390000100,0.367739
201,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8532,,210714587.560000000,0.480521
202,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8521,,207751812.680000000,-0.247028
203,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5810,,598061257.380000000,0.006446
204,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2105,,203456406.350000100,-0.219512
205,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6303,,326234934.420000000,2.341361
206,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6304,,675636419.829999900,-0.066445
207,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2101,,192835689.730000000,0.350108
208,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8537,,198429071.050000100,-0.506987
209,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3215,,199391054.230000000,0.068910
210,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3922,,196950772.950000000,0.072741
211,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8523,,185185713.980000000,-0.522957
212,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7303,,192476531.280000000,0.055823
213,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2902,,191554899.900000100,1.059605
214,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8424,,197851077.860000000,-0.225344
215,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7324,,188315571.520000000,0.176418
216,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6210,,632648727.840000100,0.012491
217,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7411,,187398224.710000000,0.504590
218,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8539,,184562299.960000000,1.227350
219,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8529,,186053823.180000000,-0.145763
220,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7222,,183006512.980000100,0.925060
221,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6208,,659845424.400000100,0.091985
222,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8431,,185855231.130000000,0.197884
223,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7418,,182627401.030000000,0.806434
224,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6802,,177345750.210000000,0.506979
225,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2201,,164740777.030000000,0.423093
226,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6402,,257496807.330000000,-0.043006
227,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0403,,651775523.859999700,0.206091
228,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4016,,243563166.570000100,0.706372
229,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5807,,253514006.720000000,0.010525
230,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9506,,221716664.300000000,-0.123271
231,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2620,,170233561.630000000,4.701303
232,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8301,,167309035.740000000,0.158270
233,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7407,,166195170.900000000,1.200719
234,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9619,,325852088.590000100,0.162013
235,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3206,,163191750.010000100,0.731356
236,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6201,,536255564.060000100,-0.121990
237,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9027,,161920811.340000000,0.022116
238,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0801,,570427778.600000100,-0.038591
239,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8207,,154356806.770000000,0.374977
240,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8512,,172294393.100000000,-0.007140
241,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2905,,152281850.950000000,2.007782
242,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1902,,230287518.100000100,-0.097230
243,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2401,,31338473.820000010,12.093102
244,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8509,,151524206.380000000,0.094266
245,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8703,,488895805.990000100,0.399295
246,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8003,,150799755.370000000,0.802021
247,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7117,,891168330.640000100,0.240900
248,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7325,,149504828.910000000,0.370386
249,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8531,,147921436.310000000,-0.090919
250,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3002,,290769596.820000000,0.068299
251,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8543,,148404475.800000000,-0.427261
252,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4002,,148297084.150000000,-0.205838
253,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6002,,521648643.319999900,0.096303
254,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6214,,591227031.050000100,0.057009
255,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7419,,146037990.630000100,-0.555954
256,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6106,,502044968.610000000,-0.015787
257,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4203,,154085433.820000000,0.511990
258,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8311,,138903899.170000000,0.762430
259,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4911,,158374973.450000000,0.024379
260,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8419,,150113746.610000000,-0.183903
261,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9031,,139347307.330000000,3.362289
262,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6112,,410175089.860000000,0.001656
263,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8209,,133721541.450000000,0.597046
264,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9603,,171634915.770000000,-0.019060
265,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2701,,172164968.250000000,16.413972
266,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4909,,133164065.230000000,-0.068097
267,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6217,,448982089.920000100,0.007193
268,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4004,,136564228.790000000,0.771497
269,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7310,,126242061.210000000,0.084283
270,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8101,,123747789.380000000,-0.547881
271,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4421,,164270256.880000000,0.363667
272,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1207,,438086104.469999900,0.261088
273,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7304,,120882777.820000000,0.020360
274,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4803,,120022985.670000000,1.178445
275,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2849,,118627758.040000000,-0.146174
276,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8524,,118125721.150000000,5.068457
277,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8466,,126696373.500000000,0.285592
278,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2515,,140082916.200000000,0.864364
279,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7225,,114801308.640000000,3.795999
